envio_id,pedido_id,fecha_envio,fecha_entrega_estimada,transportista,numero_seguimiento,costo_envio,estado_id,notas
2473,1010,2024-04-28 22:35:59,2024-05-08 22:35:59,DHL,TRACK2473,11.5,5,Nota 2473
2474,851,2025-02-24 17:39:16,2025-02-25 17:39:16,Correos,TRACK2474,60.81,4,Nota 2474
2475,1669,2024-11-12 21:20:39,2024-11-19 21:20:39,DHL,TRACK2475,53.28,1,Nota 2475
2476,175,2024-01-01 14:30:22,2024-01-03 14:30:22,Correos,TRACK2476,6.56,3,Nota 2476
2477,407,2023-07-08 02:52:56,2023-07-12 02:52:56,UPS,TRACK2477,78.13,2,Nota 2477
2478,2609,2025-09-23 14:49:58,2025-10-02 14:49:58,Correos,TRACK2478,55.59,1,Nota 2478
2479,2578,2025-12-11 03:30:32,2025-12-17 03:30:32,FedEx,TRACK2479,20.18,4,Nota 2479
2480,1320,2024-11-19 11:18:51,2024-11-25 11:18:51,Correos,TRACK2480,53.59,1,Nota 2480
2481,5,2025-10-30 15:02:32,2025-11-03 15:02:32,UPS,TRACK2481,65.15,3,Nota 2481
2482,1892,2023-07-23 20:20:33,2023-07-29 20:20:33,Correos,TRACK2482,59.66,2,Nota 2482
2483,2744,2023-03-09 17:32:40,2023-03-16 17:32:40,UPS,TRACK2483,15.07,5,Nota 2483
2484,874,2025-04-17 22:17:14,2025-04-21 22:17:14,UPS,TRACK2484,72.45,3,Nota 2484
2485,1835,2024-05-19 11:55:25,2024-05-29 11:55:25,DHL,TRACK2485,67.43,4,Nota 2485
2486,1387,2024-03-30 16:13:57,2024-04-01 16:13:57,Correos,TRACK2486,28.23,4,Nota 2486
2487,2414,2025-06-10 06:53:15,2025-06-14 06:53:15,UPS,TRACK2487,56.04,4,Nota 2487
2488,2770,2023-04-14 07:47:18,2023-04-23 07:47:18,DHL,TRACK2488,16.26,2,Nota 2488
2489,2594,2023-06-14 16:05:48,2023-06-20 16:05:48,DHL,TRACK2489,84.52,5,Nota 2489
2490,2843,2023-09-27 05:37:59,2023-10-05 05:37:59,FedEx,TRACK2490,14.16,3,Nota 2490
2491,2065,2024-08-27 14:37:27,2024-09-04 14:37:27,FedEx,TRACK2491,75.89,5,Nota 2491
2492,968,2025-04-29 07:46:48,2025-05-09 07:46:48,Correos,TRACK2492,44.91,5,Nota 2492
2493,554,2025-08-26 19:43:36,2025-09-05 19:43:36,DHL,TRACK2493,44.18,3,Nota 2493
2494,2942,2024-09-13 17:22:01,2024-09-22 17:22:01,FedEx,TRACK2494,48.85,5,Nota 2494
2495,446,2024-04-06 18:19:39,2024-04-09 18:19:39,UPS,TRACK2495,28.87,3,Nota 2495
2496,2163,2023-01-07 00:58:07,2023-01-14 00:58:07,DHL,TRACK2496,94.64,1,Nota 2496
2497,1479,2025-06-19 16:53:28,2025-06-21 16:53:28,Correos,TRACK2497,31.94,3,Nota 2497
2498,965,2024-03-16 22:09:39,2024-03-18 22:09:39,DHL,TRACK2498,15.42,5,Nota 2498
2499,155,2025-09-03 09:05:50,2025-09-12 09:05:50,DHL,TRACK2499,35.83,1,Nota 2499
2500,1382,2023-08-02 14:31:27,2023-08-07 14:31:27,DHL,TRACK2500,65.29,3,Nota 2500
2501,2621,2024-08-10 01:51:39,2024-08-16 01:51:39,DHL,TRACK2501,92.58,4,Nota 2501
2502,2397,2023-11-01 07:36:04,2023-11-04 07:36:04,FedEx,TRACK2502,66.24,3,Nota 2502
2503,1993,2024-02-13 23:50:01,2024-02-14 23:50:01,Correos,TRACK2503,8.37,4,Nota 2503
2504,2396,2025-02-15 23:14:37,2025-02-23 23:14:37,DHL,TRACK2504,60.98,5,Nota 2504
2505,1809,2023-04-17 17:18:33,2023-04-22 17:18:33,UPS,TRACK2505,60.38,3,Nota 2505
2506,680,2024-01-07 00:12:05,2024-01-10 00:12:05,UPS,TRACK2506,48.7,2,Nota 2506
2507,1791,2024-06-30 03:52:00,2024-07-07 03:52:00,FedEx,TRACK2507,41.21,4,Nota 2507
2508,320,2025-12-05 13:40:32,2025-12-07 13:40:32,UPS,TRACK2508,91.89,5,Nota 2508
2509,1651,2025-01-11 01:28:32,2025-01-13 01:28:32,Correos,TRACK2509,61.8,2,Nota 2509
2510,2748,2023-11-06 06:24:26,2023-11-07 06:24:26,DHL,TRACK2510,67.0,1,Nota 2510
2511,1164,2025-05-31 13:09:40,2025-06-03 13:09:40,FedEx,TRACK2511,68.86,1,Nota 2511
2512,2855,2023-11-11 00:25:18,2023-11-18 00:25:18,Correos,TRACK2512,73.22,3,Nota 2512
2513,2585,2025-05-25 23:26:34,2025-05-27 23:26:34,UPS,TRACK2513,34.56,2,Nota 2513
2514,1174,2024-05-03 01:23:48,2024-05-08 01:23:48,FedEx,TRACK2514,56.21,2,Nota 2514
2515,1562,2024-01-07 19:57:05,2024-01-17 19:57:05,FedEx,TRACK2515,85.18,3,Nota 2515
2516,631,2023-01-28 07:37:06,2023-02-07 07:37:06,Correos,TRACK2516,89.68,2,Nota 2516
2517,385,2024-12-26 02:38:36,2024-12-28 02:38:36,DHL,TRACK2517,84.76,4,Nota 2517
2518,2177,2024-06-04 17:49:49,2024-06-13 17:49:49,UPS,TRACK2518,59.45,4,Nota 2518
2519,835,2023-12-07 01:55:11,2023-12-15 01:55:11,Correos,TRACK2519,16.4,3,Nota 2519
2520,1973,2025-02-06 15:36:09,2025-02-14 15:36:09,FedEx,TRACK2520,27.09,2,Nota 2520
2521,2407,2023-04-13 21:29:52,2023-04-14 21:29:52,UPS,TRACK2521,97.86,1,Nota 2521
2522,976,2023-02-09 16:19:29,2023-02-15 16:19:29,DHL,TRACK2522,92.59,4,Nota 2522
2523,417,2024-02-13 22:36:31,2024-02-16 22:36:31,Correos,TRACK2523,11.28,2,Nota 2523
2524,1727,2025-01-19 12:36:12,2025-01-22 12:36:12,FedEx,TRACK2524,20.85,5,Nota 2524
2525,1762,2025-01-25 11:30:15,2025-02-02 11:30:15,FedEx,TRACK2525,87.41,2,Nota 2525
2526,272,2023-11-03 00:06:36,2023-11-11 00:06:36,Correos,TRACK2526,12.15,1,Nota 2526
2527,1379,2024-02-25 23:01:19,2024-03-05 23:01:19,UPS,TRACK2527,44.97,3,Nota 2527
2528,50,2024-09-19 12:57:20,2024-09-26 12:57:20,DHL,TRACK2528,33.95,4,Nota 2528
2529,1432,2024-05-30 01:26:49,2024-06-04 01:26:49,FedEx,TRACK2529,63.26,5,Nota 2529
2530,949,2023-11-20 03:16:07,2023-11-21 03:16:07,Correos,TRACK2530,32.09,1,Nota 2530
2531,1571,2023-03-03 09:59:44,2023-03-08 09:59:44,DHL,TRACK2531,66.34,5,Nota 2531
2532,2230,2025-07-27 01:38:26,2025-07-29 01:38:26,Correos,TRACK2532,63.23,1,Nota 2532
2533,1083,2023-07-06 08:13:02,2023-07-09 08:13:02,FedEx,TRACK2533,68.87,4,Nota 2533
2534,1758,2024-09-24 22:40:30,2024-09-27 22:40:30,FedEx,TRACK2534,22.52,3,Nota 2534
2535,603,2023-02-16 05:36:55,2023-02-22 05:36:55,DHL,TRACK2535,35.3,1,Nota 2535
2536,1560,2025-08-14 07:53:13,2025-08-22 07:53:13,FedEx,TRACK2536,68.17,5,Nota 2536
2537,351,2025-11-06 10:30:36,2025-11-09 10:30:36,Correos,TRACK2537,18.98,5,Nota 2537
2538,2093,2023-03-21 02:14:08,2023-03-24 02:14:08,UPS,TRACK2538,45.69,3,Nota 2538
2539,1010,2023-05-01 13:30:48,2023-05-07 13:30:48,UPS,TRACK2539,32.22,1,Nota 2539
2540,1329,2025-05-05 02:16:48,2025-05-15 02:16:48,UPS,TRACK2540,67.66,5,Nota 2540
2541,1559,2024-11-01 12:28:55,2024-11-02 12:28:55,FedEx,TRACK2541,88.35,2,Nota 2541
2542,1954,2024-04-22 20:54:40,2024-04-23 20:54:40,UPS,TRACK2542,51.9,1,Nota 2542
2543,2045,2024-12-21 12:33:39,2024-12-22 12:33:39,FedEx,TRACK2543,83.61,5,Nota 2543
2544,2956,2024-12-09 23:39:09,2024-12-19 23:39:09,DHL,TRACK2544,12.42,3,Nota 2544
2545,502,2024-06-11 21:09:12,2024-06-19 21:09:12,FedEx,TRACK2545,96.02,5,Nota 2545
2546,2450,2023-03-28 05:00:05,2023-04-04 05:00:05,UPS,TRACK2546,67.18,3,Nota 2546
2547,2917,2023-10-14 23:25:22,2023-10-22 23:25:22,DHL,TRACK2547,38.34,5,Nota 2547
2548,2682,2023-12-03 06:50:37,2023-12-10 06:50:37,DHL,TRACK2548,24.64,1,Nota 2548
2549,2279,2025-10-03 04:01:22,2025-10-06 04:01:22,FedEx,TRACK2549,5.23,5,Nota 2549
2550,2754,2025-09-27 16:04:27,2025-10-01 16:04:27,Correos,TRACK2550,61.92,5,Nota 2550
2551,2375,2023-02-19 19:49:17,2023-02-28 19:49:17,FedEx,TRACK2551,17.3,2,Nota 2551
2552,2971,2024-01-10 15:29:35,2024-01-14 15:29:35,Correos,TRACK2552,98.2,1,Nota 2552
2553,808,2023-11-19 05:30:14,2023-11-28 05:30:14,DHL,TRACK2553,22.55,1,Nota 2553
2554,2243,2024-09-26 01:29:57,2024-10-03 01:29:57,DHL,TRACK2554,56.63,3,Nota 2554
2555,48,2023-11-04 19:42:28,2023-11-14 19:42:28,FedEx,TRACK2555,73.22,2,Nota 2555
2556,224,2025-09-14 10:48:54,2025-09-16 10:48:54,FedEx,TRACK2556,68.93,2,Nota 2556
2557,2654,2024-08-31 06:41:56,2024-09-03 06:41:56,UPS,TRACK2557,87.07,4,Nota 2557
2558,2319,2025-01-01 16:16:45,2025-01-02 16:16:45,UPS,TRACK2558,24.99,2,Nota 2558
2559,1020,2024-11-28 20:35:48,2024-12-08 20:35:48,Correos,TRACK2559,94.55,3,Nota 2559
2560,2093,2025-09-25 06:24:14,2025-10-02 06:24:14,DHL,TRACK2560,87.29,3,Nota 2560
2561,2990,2025-02-19 10:47:34,2025-02-27 10:47:34,UPS,TRACK2561,58.38,1,Nota 2561
2562,876,2024-10-17 14:44:26,2024-10-25 14:44:26,UPS,TRACK2562,68.28,4,Nota 2562
2563,2343,2024-11-18 14:28:01,2024-11-28 14:28:01,UPS,TRACK2563,25.45,4,Nota 2563
2564,457,2024-09-29 05:00:39,2024-10-01 05:00:39,DHL,TRACK2564,93.98,1,Nota 2564
2565,1768,2023-05-11 15:39:51,2023-05-17 15:39:51,DHL,TRACK2565,42.94,4,Nota 2565
2566,446,2023-12-19 14:28:59,2023-12-21 14:28:59,DHL,TRACK2566,86.24,3,Nota 2566
2567,2979,2024-06-19 08:01:05,2024-06-26 08:01:05,Correos,TRACK2567,46.75,1,Nota 2567
2568,781,2025-06-20 02:50:33,2025-06-22 02:50:33,FedEx,TRACK2568,81.02,1,Nota 2568
2569,378,2023-05-17 12:06:20,2023-05-18 12:06:20,Correos,TRACK2569,63.2,4,Nota 2569
2570,1207,2025-03-01 15:48:42,2025-03-11 15:48:42,UPS,TRACK2570,66.52,1,Nota 2570
2571,2611,2023-08-04 04:49:12,2023-08-13 04:49:12,Correos,TRACK2571,98.42,2,Nota 2571
2572,1647,2025-05-05 21:14:55,2025-05-11 21:14:55,DHL,TRACK2572,43.94,3,Nota 2572
2573,2247,2025-07-12 07:57:40,2025-07-22 07:57:40,DHL,TRACK2573,17.28,1,Nota 2573
2574,2490,2025-10-20 08:02:02,2025-10-23 08:02:02,FedEx,TRACK2574,32.89,1,Nota 2574
2575,119,2024-11-12 05:11:03,2024-11-14 05:11:03,UPS,TRACK2575,82.99,1,Nota 2575
2576,1289,2025-05-13 00:42:03,2025-05-21 00:42:03,Correos,TRACK2576,84.03,5,Nota 2576
2577,1933,2023-07-12 03:15:07,2023-07-14 03:15:07,UPS,TRACK2577,27.58,2,Nota 2577
2578,978,2024-12-15 18:49:53,2024-12-16 18:49:53,Correos,TRACK2578,58.35,1,Nota 2578
2579,2531,2023-04-15 15:27:05,2023-04-20 15:27:05,UPS,TRACK2579,26.77,3,Nota 2579
2580,93,2023-02-21 17:49:53,2023-02-23 17:49:53,DHL,TRACK2580,79.87,2,Nota 2580
2581,1903,2024-03-24 17:56:45,2024-03-29 17:56:45,DHL,TRACK2581,32.89,2,Nota 2581
2582,908,2025-01-28 03:54:27,2025-01-30 03:54:27,Correos,TRACK2582,93.83,1,Nota 2582
2583,2481,2024-04-06 22:30:05,2024-04-14 22:30:05,UPS,TRACK2583,31.01,2,Nota 2583
2584,1225,2023-04-08 10:11:30,2023-04-15 10:11:30,DHL,TRACK2584,54.47,1,Nota 2584
2585,1509,2023-12-08 19:42:25,2023-12-11 19:42:25,DHL,TRACK2585,14.94,1,Nota 2585
2586,546,2024-11-17 02:22:09,2024-11-23 02:22:09,UPS,TRACK2586,70.02,2,Nota 2586
2587,1911,2024-03-06 03:57:22,2024-03-13 03:57:22,DHL,TRACK2587,79.24,5,Nota 2587
2588,2954,2023-08-21 19:36:35,2023-08-27 19:36:35,DHL,TRACK2588,38.89,5,Nota 2588
2589,2402,2025-11-26 11:00:12,2025-11-29 11:00:12,FedEx,TRACK2589,91.19,1,Nota 2589
2590,1697,2025-04-14 11:19:15,2025-04-18 11:19:15,UPS,TRACK2590,40.72,1,Nota 2590
2591,387,2025-02-20 12:36:47,2025-02-26 12:36:47,FedEx,TRACK2591,30.61,5,Nota 2591
2592,1458,2023-08-22 08:01:51,2023-08-26 08:01:51,FedEx,TRACK2592,68.33,5,Nota 2592
2593,2510,2023-01-10 17:10:39,2023-01-14 17:10:39,Correos,TRACK2593,35.28,5,Nota 2593
2594,878,2025-05-28 05:25:51,2025-05-31 05:25:51,FedEx,TRACK2594,86.96,2,Nota 2594
2595,2551,2023-09-09 11:57:02,2023-09-18 11:57:02,Correos,TRACK2595,56.69,3,Nota 2595
2596,152,2025-06-28 20:59:55,2025-07-01 20:59:55,FedEx,TRACK2596,45.95,3,Nota 2596
2597,2980,2023-08-11 10:29:42,2023-08-13 10:29:42,UPS,TRACK2597,78.84,4,Nota 2597
2598,2005,2024-07-26 07:16:34,2024-08-01 07:16:34,FedEx,TRACK2598,18.27,1,Nota 2598
2599,2504,2024-08-03 03:50:34,2024-08-10 03:50:34,Correos,TRACK2599,29.17,3,Nota 2599
2600,653,2023-08-14 21:14:31,2023-08-15 21:14:31,Correos,TRACK2600,78.47,3,Nota 2600
2601,2353,2025-12-11 16:10:50,2025-12-12 16:10:50,DHL,TRACK2601,67.24,1,Nota 2601
2602,2760,2024-10-19 06:35:57,2024-10-21 06:35:57,Correos,TRACK2602,11.9,4,Nota 2602
2603,1527,2023-08-12 21:23:53,2023-08-13 21:23:53,UPS,TRACK2603,7.96,4,Nota 2603
2604,2739,2023-07-30 11:06:05,2023-08-06 11:06:05,UPS,TRACK2604,25.02,4,Nota 2604
2605,2621,2025-10-02 02:15:58,2025-10-11 02:15:58,DHL,TRACK2605,88.86,1,Nota 2605
2606,2565,2025-06-06 20:17:57,2025-06-09 20:17:57,UPS,TRACK2606,26.02,4,Nota 2606
2607,397,2023-05-12 08:45:54,2023-05-15 08:45:54,UPS,TRACK2607,65.24,3,Nota 2607
2608,1947,2025-02-18 10:27:31,2025-02-21 10:27:31,FedEx,TRACK2608,63.19,1,Nota 2608
2609,1255,2023-07-13 17:50:21,2023-07-15 17:50:21,FedEx,TRACK2609,43.83,2,Nota 2609
2610,2452,2025-10-31 14:42:43,2025-11-09 14:42:43,DHL,TRACK2610,10.38,1,Nota 2610
2611,220,2024-12-30 12:24:39,2025-01-07 12:24:39,Correos,TRACK2611,94.45,1,Nota 2611
2612,2866,2023-04-01 04:56:22,2023-04-05 04:56:22,FedEx,TRACK2612,51.75,2,Nota 2612
2613,2856,2023-10-05 16:05:25,2023-10-15 16:05:25,DHL,TRACK2613,88.84,4,Nota 2613
2614,2076,2023-03-21 21:56:54,2023-03-29 21:56:54,UPS,TRACK2614,14.6,2,Nota 2614
2615,1581,2023-02-07 03:34:44,2023-02-09 03:34:44,Correos,TRACK2615,50.85,4,Nota 2615
2616,411,2024-08-01 04:38:41,2024-08-06 04:38:41,DHL,TRACK2616,29.02,3,Nota 2616
2617,1232,2025-03-01 02:11:28,2025-03-02 02:11:28,Correos,TRACK2617,47.29,2,Nota 2617
2618,100,2024-12-08 05:32:19,2024-12-18 05:32:19,UPS,TRACK2618,25.55,4,Nota 2618
2619,1245,2024-04-21 21:22:11,2024-04-28 21:22:11,Correos,TRACK2619,18.3,3,Nota 2619
2620,2809,2025-11-14 01:25:47,2025-11-22 01:25:47,UPS,TRACK2620,86.41,4,Nota 2620
2621,2691,2025-02-24 10:30:10,2025-02-27 10:30:10,DHL,TRACK2621,50.65,4,Nota 2621
2622,2895,2024-03-18 21:04:12,2024-03-19 21:04:12,DHL,TRACK2622,61.86,4,Nota 2622
2623,2174,2025-06-30 18:39:16,2025-07-04 18:39:16,UPS,TRACK2623,45.66,4,Nota 2623
2624,793,2023-03-05 22:39:00,2023-03-08 22:39:00,UPS,TRACK2624,38.14,3,Nota 2624
2625,1805,2023-12-30 07:41:39,2024-01-04 07:41:39,FedEx,TRACK2625,50.42,4,Nota 2625
2626,2859,2023-09-07 11:36:38,2023-09-16 11:36:38,DHL,TRACK2626,81.77,2,Nota 2626
2627,2647,2024-06-10 16:56:26,2024-06-15 16:56:26,Correos,TRACK2627,8.58,5,Nota 2627
2628,1681,2025-08-22 14:26:58,2025-08-28 14:26:58,UPS,TRACK2628,37.41,5,Nota 2628
2629,2690,2023-04-27 16:36:27,2023-04-29 16:36:27,UPS,TRACK2629,84.42,1,Nota 2629
2630,1447,2023-10-26 06:11:58,2023-11-04 06:11:58,Correos,TRACK2630,82.99,4,Nota 2630
2631,2075,2024-09-24 07:51:24,2024-10-03 07:51:24,FedEx,TRACK2631,31.66,3,Nota 2631
2632,2975,2023-03-27 10:02:09,2023-04-04 10:02:09,FedEx,TRACK2632,62.99,3,Nota 2632
2633,82,2024-10-14 02:56:03,2024-10-16 02:56:03,DHL,TRACK2633,20.73,5,Nota 2633
2634,2361,2023-08-26 16:19:30,2023-08-27 16:19:30,UPS,TRACK2634,98.63,5,Nota 2634
2635,1129,2024-01-25 06:32:02,2024-02-04 06:32:02,FedEx,TRACK2635,43.41,2,Nota 2635
2636,154,2025-08-29 20:24:21,2025-09-01 20:24:21,DHL,TRACK2636,79.86,4,Nota 2636
2637,2751,2025-10-28 06:10:26,2025-11-01 06:10:26,DHL,TRACK2637,72.63,1,Nota 2637
2638,538,2024-12-19 08:17:03,2024-12-22 08:17:03,FedEx,TRACK2638,95.25,3,Nota 2638
2639,1552,2023-01-29 03:42:14,2023-02-03 03:42:14,FedEx,TRACK2639,35.77,3,Nota 2639
2640,2070,2024-12-29 03:20:02,2025-01-04 03:20:02,DHL,TRACK2640,71.65,3,Nota 2640
2641,2840,2025-03-31 05:19:34,2025-04-05 05:19:34,UPS,TRACK2641,17.16,3,Nota 2641
2642,920,2024-03-08 13:52:58,2024-03-09 13:52:58,FedEx,TRACK2642,12.65,3,Nota 2642
2643,1302,2023-12-17 12:52:25,2023-12-22 12:52:25,DHL,TRACK2643,55.01,1,Nota 2643
2644,2380,2024-12-25 19:35:55,2025-01-01 19:35:55,UPS,TRACK2644,99.87,1,Nota 2644
2645,999,2025-12-16 23:51:09,2025-12-18 23:51:09,FedEx,TRACK2645,37.63,1,Nota 2645
2646,874,2024-01-30 21:49:20,2024-02-07 21:49:20,UPS,TRACK2646,63.53,5,Nota 2646
2647,226,2023-08-11 05:31:17,2023-08-12 05:31:17,FedEx,TRACK2647,90.18,3,Nota 2647
2648,1774,2023-09-05 17:15:40,2023-09-12 17:15:40,DHL,TRACK2648,44.89,2,Nota 2648
2649,527,2024-05-06 20:46:08,2024-05-13 20:46:08,UPS,TRACK2649,67.66,3,Nota 2649
2650,2423,2024-06-03 22:02:37,2024-06-08 22:02:37,DHL,TRACK2650,39.36,4,Nota 2650
2651,2903,2024-01-17 14:18:08,2024-01-25 14:18:08,Correos,TRACK2651,90.09,4,Nota 2651
2652,2410,2024-10-05 03:16:57,2024-10-10 03:16:57,UPS,TRACK2652,83.97,2,Nota 2652
2653,1380,2025-09-24 22:26:47,2025-09-29 22:26:47,Correos,TRACK2653,84.78,5,Nota 2653
2654,2482,2024-08-03 18:59:05,2024-08-12 18:59:05,FedEx,TRACK2654,59.21,3,Nota 2654
2655,1348,2024-11-30 04:54:02,2024-12-10 04:54:02,UPS,TRACK2655,9.79,3,Nota 2655
2656,1593,2025-09-02 17:04:30,2025-09-10 17:04:30,UPS,TRACK2656,84.7,2,Nota 2656
2657,2079,2024-08-12 03:14:37,2024-08-22 03:14:37,FedEx,TRACK2657,29.71,1,Nota 2657
2658,1714,2025-09-14 09:56:04,2025-09-20 09:56:04,DHL,TRACK2658,16.73,2,Nota 2658
2659,2733,2025-10-23 23:35:31,2025-10-27 23:35:31,UPS,TRACK2659,40.92,3,Nota 2659
2660,2059,2023-06-25 03:28:12,2023-07-02 03:28:12,FedEx,TRACK2660,12.46,3,Nota 2660
2661,270,2023-10-10 05:49:24,2023-10-12 05:49:24,DHL,TRACK2661,49.66,2,Nota 2661
2662,136,2023-05-19 05:01:58,2023-05-22 05:01:58,Correos,TRACK2662,55.95,1,Nota 2662
2663,1175,2024-04-15 08:35:15,2024-04-24 08:35:15,DHL,TRACK2663,17.62,3,Nota 2663
2664,863,2024-04-07 21:52:58,2024-04-15 21:52:58,FedEx,TRACK2664,98.69,1,Nota 2664
2665,2215,2025-10-17 23:04:06,2025-10-19 23:04:06,FedEx,TRACK2665,63.37,3,Nota 2665
2666,1751,2025-10-15 15:15:17,2025-10-20 15:15:17,FedEx,TRACK2666,24.0,5,Nota 2666
2667,896,2025-09-23 01:47:23,2025-09-26 01:47:23,Correos,TRACK2667,48.01,3,Nota 2667
2668,2033,2025-08-01 12:15:07,2025-08-08 12:15:07,UPS,TRACK2668,27.11,4,Nota 2668
2669,1374,2023-08-16 13:38:49,2023-08-19 13:38:49,Correos,TRACK2669,93.61,1,Nota 2669
2670,527,2023-10-08 11:45:10,2023-10-16 11:45:10,FedEx,TRACK2670,39.3,1,Nota 2670
2671,1975,2023-07-22 00:47:35,2023-07-30 00:47:35,Correos,TRACK2671,87.63,4,Nota 2671
2672,80,2025-06-11 00:05:35,2025-06-15 00:05:35,FedEx,TRACK2672,75.5,2,Nota 2672
2673,1097,2025-05-27 12:52:25,2025-05-28 12:52:25,FedEx,TRACK2673,76.9,2,Nota 2673
2674,2260,2024-12-23 12:56:33,2025-01-02 12:56:33,FedEx,TRACK2674,38.71,2,Nota 2674
2675,2813,2024-11-20 09:44:57,2024-11-28 09:44:57,Correos,TRACK2675,10.08,4,Nota 2675
2676,1113,2023-09-29 02:04:41,2023-10-09 02:04:41,Correos,TRACK2676,45.46,2,Nota 2676
2677,2306,2025-04-24 16:50:02,2025-05-01 16:50:02,FedEx,TRACK2677,29.69,5,Nota 2677
2678,1062,2025-03-28 22:03:57,2025-03-29 22:03:57,UPS,TRACK2678,37.08,2,Nota 2678
2679,211,2024-01-01 03:17:35,2024-01-06 03:17:35,DHL,TRACK2679,18.18,5,Nota 2679
2680,2334,2024-07-21 04:26:21,2024-07-31 04:26:21,UPS,TRACK2680,59.16,1,Nota 2680
2681,900,2023-02-27 03:47:02,2023-03-07 03:47:02,UPS,TRACK2681,45.22,1,Nota 2681
2682,1535,2025-06-27 23:40:38,2025-07-02 23:40:38,UPS,TRACK2682,31.7,4,Nota 2682
2683,309,2024-06-05 07:07:05,2024-06-14 07:07:05,FedEx,TRACK2683,61.57,2,Nota 2683
2684,386,2024-10-31 13:16:55,2024-11-02 13:16:55,DHL,TRACK2684,42.39,1,Nota 2684
2685,1657,2023-08-15 09:10:25,2023-08-24 09:10:25,Correos,TRACK2685,91.26,1,Nota 2685
2686,1861,2025-11-11 00:34:24,2025-11-20 00:34:24,FedEx,TRACK2686,33.62,4,Nota 2686
2687,2304,2025-08-23 22:30:55,2025-09-02 22:30:55,FedEx,TRACK2687,38.57,3,Nota 2687
2688,785,2025-12-15 01:26:01,2025-12-18 01:26:01,FedEx,TRACK2688,15.77,5,Nota 2688
2689,177,2024-06-21 22:25:25,2024-06-30 22:25:25,UPS,TRACK2689,94.34,2,Nota 2689
2690,1480,2024-10-04 03:19:41,2024-10-11 03:19:41,DHL,TRACK2690,53.54,3,Nota 2690
2691,1253,2024-02-08 22:58:26,2024-02-09 22:58:26,Correos,TRACK2691,31.22,4,Nota 2691
2692,1244,2025-12-16 06:03:15,2025-12-23 06:03:15,FedEx,TRACK2692,38.41,2,Nota 2692
2693,1508,2025-06-02 00:39:09,2025-06-03 00:39:09,DHL,TRACK2693,69.19,1,Nota 2693
2694,1070,2023-09-20 02:24:00,2023-09-27 02:24:00,Correos,TRACK2694,86.2,4,Nota 2694
2695,2830,2023-12-04 19:05:32,2023-12-05 19:05:32,Correos,TRACK2695,77.01,5,Nota 2695
2696,47,2024-04-02 22:29:10,2024-04-03 22:29:10,FedEx,TRACK2696,54.41,1,Nota 2696
2697,35,2025-11-23 08:34:37,2025-11-29 08:34:37,UPS,TRACK2697,45.73,4,Nota 2697
2698,1373,2024-05-15 20:26:11,2024-05-19 20:26:11,Correos,TRACK2698,82.23,1,Nota 2698
2699,1431,2023-03-17 07:27:13,2023-03-24 07:27:13,FedEx,TRACK2699,78.71,3,Nota 2699
2700,2941,2025-10-11 02:13:52,2025-10-16 02:13:52,FedEx,TRACK2700,62.02,2,Nota 2700
2701,2071,2023-10-29 09:17:29,2023-11-08 09:17:29,DHL,TRACK2701,97.68,3,Nota 2701
2702,177,2023-05-14 19:15:41,2023-05-21 19:15:41,FedEx,TRACK2702,37.59,5,Nota 2702
2703,188,2023-04-07 20:12:39,2023-04-17 20:12:39,FedEx,TRACK2703,66.75,2,Nota 2703
2704,1447,2025-05-27 14:33:59,2025-05-28 14:33:59,Correos,TRACK2704,97.58,3,Nota 2704
2705,2618,2025-10-28 10:11:24,2025-11-02 10:11:24,FedEx,TRACK2705,49.36,4,Nota 2705
2706,1072,2025-09-29 18:36:11,2025-10-07 18:36:11,FedEx,TRACK2706,72.09,1,Nota 2706
2707,1260,2025-07-31 15:00:40,2025-08-07 15:00:40,DHL,TRACK2707,31.15,5,Nota 2707
2708,881,2024-07-16 10:55:21,2024-07-17 10:55:21,FedEx,TRACK2708,82.96,2,Nota 2708
2709,2530,2024-12-17 19:36:22,2024-12-21 19:36:22,Correos,TRACK2709,61.0,2,Nota 2709
2710,540,2025-12-28 06:23:00,2025-12-30 06:23:00,FedEx,TRACK2710,49.46,2,Nota 2710
2711,1190,2025-12-06 16:31:35,2025-12-16 16:31:35,FedEx,TRACK2711,32.06,4,Nota 2711
2712,999,2023-01-05 21:06:23,2023-01-07 21:06:23,DHL,TRACK2712,60.33,1,Nota 2712
2713,938,2023-04-18 03:04:10,2023-04-26 03:04:10,Correos,TRACK2713,52.15,3,Nota 2713
2714,93,2024-12-13 14:38:54,2024-12-15 14:38:54,Correos,TRACK2714,87.5,2,Nota 2714
2715,771,2023-07-07 08:43:34,2023-07-11 08:43:34,DHL,TRACK2715,26.11,4,Nota 2715
2716,1878,2025-08-13 14:39:43,2025-08-22 14:39:43,UPS,TRACK2716,55.15,2,Nota 2716
2717,1594,2024-05-21 23:47:07,2024-05-23 23:47:07,UPS,TRACK2717,32.88,4,Nota 2717
2718,1295,2024-08-02 20:47:06,2024-08-03 20:47:06,UPS,TRACK2718,70.06,4,Nota 2718
2719,684,2023-12-25 18:09:43,2023-12-26 18:09:43,DHL,TRACK2719,17.23,2,Nota 2719
2720,484,2024-10-06 09:19:44,2024-10-10 09:19:44,UPS,TRACK2720,69.8,2,Nota 2720
2721,2261,2024-01-15 02:11:40,2024-01-20 02:11:40,FedEx,TRACK2721,88.72,3,Nota 2721
